AÑO,CATEGORÍAS,REGIONES,VOLUMEN 
2018-01-01,Edulcorante,Baleares,155.55
2018-01-01,Legumbre,Baleares,3470.73
2018-01-01,Aceite,Baleares,15554.51
2018-01-01,Margarina,Baleares,703.73
2018-01-01,Aceitunas,Baleares,3334.3
2018-01-01,Vinagre,Baleares,1043.62
2018-01-01,Zumos,Baleares,10498.11
2018-01-01,Patatas,Baleares,33738.15
2018-01-01,Hortalizas frescas,Baleares,63368.28
2018-01-01,Frutas frescas,Baleares,94245.62
2018-01-01,Frutos secos,Baleares,3530.35
2018-01-01,Platos preparados,Baleares,15089.47
2018-01-01,Cafés e infusiones,Baleares,2081.74
2018-01-01,Caldos,Baleares,263.24
2018-01-01,Salsas,Baleares,2677.64
2018-01-01,Agua,Baleares,125023.81
2018-01-01,Refrescos,Baleares,50531.15
2018-01-01,Harinas,Baleares,4080.58
2018-01-01,Encurtidos,Baleares,639.93
2018-01-01,Especias,Baleares,164.14
2018-01-01,Sal,Baleares,1269.12
2018-01-01,Otros productos en peso,Baleares,1381.57
2018-01-01,Otros productos en volumen,Baleares,7772.89
2019-01-01,Huevos,Baleares,8822.36
2019-01-01,Miel,Baleares,411.82
2019-01-01,Carne,Baleares,49525.79
2019-01-01,Pesca,Baleares,22117.54
2019-01-01,Leche líquida,Baleares,70975.46
2019-01-01,Otras leches,Baleares,1203.38
2019-01-01,Preparados lacteos,Baleares,3526.76
2019-01-01,Derivados lacteos,Baleares,42788.19
2019-01-01,Pan,Baleares,33634.92
2019-01-01,Boll/Past/Gallet/Cere,Baleares,16628.52
2019-01-01,Choco/Cacao/Suc,Baleares,4010.42
2019-01-01,Arroz,Baleares,5688.99
2019-01-01,Pasta,Baleares,6250.38
2019-01-01,Azucar,Baleares,4166.86
2019-01-01,Edulcorante,Baleares,148.91
2019-01-01,Legumbre,Baleares,4073.66
2019-01-01,Aceite,Baleares,17510.85
2019-01-01,Margarina,Baleares,662.86
2019-01-01,Aceitunas,Baleares,3146.02
2019-01-01,Vinagre,Baleares,1218.28
2019-01-01,Zumos,Baleares,10298.07
2019-01-01,Patatas,Baleares,31734.22
2019-01-01,Hortalizas frescas,Baleares,69364.17
2019-01-01,Frutas frescas,Baleares,100643.87
2019-01-01,Frutos secos,Baleares,4242.0
2019-01-01,Platos preparados,Baleares,18296.18
2019-01-01,Cafés e infusiones,Baleares,2374.84
2019-01-01,Caldos,Baleares,265.75
2019-01-01,Salsas,Baleares,3013.62
2019-01-01,Agua,Baleares,129117.57
2019-01-01,Refrescos,Baleares,51980.46
2019-01-01,Harinas,Baleares,4583.6
2019-01-01,Encurtidos,Baleares,636.06
2019-01-01,Especias,Baleares,183.52
2019-01-01,Sal,Baleares,1247.77
2019-01-01,Otros productos en peso,Baleares,1457.99
2019-01-01,Otros productos en volumen,Baleares,8620.72
2020-01-01,Huevos,Baleares,10989.33
2020-01-01,Miel,Baleares,460.65
2020-01-01,Carne,Baleares,56614.01
2020-01-01,Pesca,Baleares,23714.36
2020-01-01,Leche líquida,Baleares,72367.3
2020-01-01,Otras leches,Baleares,1032.67
2020-01-01,Preparados lacteos,Baleares,2774.73
2020-01-01,Derivados lacteos,Baleares,45116.3
2020-01-01,Pan,Baleares,36155.09
2020-01-01,Boll/Past/Gallet/Cere,Baleares,17755.56
2020-01-01,Choco/Cacao/Suc,Baleares,4794.88
2020-01-01,Arroz,Baleares,6509.65
2020-01-01,Pasta,Baleares,7030.56
2020-01-01,Azucar,Baleares,4607.57
2020-01-01,Edulcorante,Baleares,141.28
2020-01-01,Legumbre,Baleares,5318.71
2020-01-01,Aceite,Baleares,18692.1
2020-01-01,Margarina,Baleares,693.85
2020-01-01,Aceitunas,Baleares,3877.75
2020-01-01,Vinagre,Baleares,1430.24
2020-01-01,Zumos,Baleares,9843.47
2020-01-01,Patatas,Baleares,39437.0
2020-01-01,Hortalizas frescas,Baleares,82107.04
2020-01-01,Frutas frescas,Baleares,112994.94
2020-01-01,Frutos secos,Baleares,5477.0
2020-01-01,Platos preparados,Baleares,21598.19
2020-01-01,Cafés e infusiones,Baleares,2327.69
2020-01-01,Caldos,Baleares,287.68
2020-01-01,Salsas,Baleares,3486.57
2020-01-01,Agua,Baleares,130740.06
2020-01-01,Refrescos,Baleares,61133.42
2020-01-01,Harinas,Baleares,6323.56
2020-01-01,Encurtidos,Baleares,784.48
2020-01-01,Especias,Baleares,200.03
2020-01-01,Sal,Baleares,1389.55
2020-01-01,Otros productos en peso,Baleares,2127.1
2020-01-01,Otros productos en volumen,Baleares,6778.38
2021-01-01,Huevos,Baleares,9432.28
2021-01-01,Miel,Baleares,465.53
2021-01-01,Carne,Baleares,50548.38
2021-01-01,Pesca,Baleares,21871.65
2021-01-01,Leche líquida,Baleares,73618.87
2021-01-01,Otras leches,Baleares,796.38
2021-01-01,Preparados lacteos,Baleares,2987.51
2021-01-01,Derivados lacteos,Baleares,44549.75
2021-01-01,Pan,Baleares,32935.18
2021-01-01,Boll/Past/Gallet/Cere,Baleares,17278.19
2021-01-01,Choco/Cacao/Suc,Baleares,4469.66
2021-01-01,Arroz,Baleares,6476.36
2021-01-01,Pasta,Baleares,6361.18
2021-01-01,Azucar,Baleares,4354.9
2021-01-01,Edulcorante,Baleares,167.72
2021-01-01,Legumbre,Baleares,4502.87
2021-01-01,Aceite,Baleares,17297.79
2021-01-01,Margarina,Baleares,628.0
2021-01-01,Aceitunas,Baleares,3804.77
2021-01-01,Vinagre,Baleares,1299.97
2021-01-01,Zumos,Baleares,8267.19
2021-01-01,Patatas,Baleares,35166.5
2021-01-01,Hortalizas frescas,Baleares,71904.44
2021-01-01,Frutas frescas,Baleares,101789.89
2021-01-01,Frutos secos,Baleares,5270.33
2021-01-01,Platos preparados,Baleares,20433.99
2021-01-01,Cafés e infusiones,Baleares,2183.87
2021-01-01,Caldos,Baleares,281.0
2021-01-01,Salsas,Baleares,3077.73
2021-01-01,Agua,Baleares,142734.09
2021-01-01,Refrescos,Baleares,57541.77
2021-01-01,Harinas,Baleares,4133.92
2021-01-01,Encurtidos,Baleares,550.48
2021-01-01,Especias,Baleares,181.7
2021-01-01,Sal,Baleares,1288.8
2021-01-01,Otros productos en peso,Baleares,1972.65
2021-01-01,Otros productos en volumen,Baleares,6867.52
2022-01-01,Huevos,Baleares,7077.72
2022-01-01,Miel,Baleares,348.37
2022-01-01,Carne,Baleares,40693.44
2022-01-01,Pesca,Baleares,19544.39
2022-01-01,Leche líquida,Baleares,59061.16
2022-01-01,Otras leches,Baleares,699.65
2022-01-01,Preparados lacteos,Baleares,2459.12
2022-01-01,Derivados lacteos,Baleares,39501.57
2022-01-01,Pan,Baleares,28612.19
2022-01-01,Boll/Past/Gallet/Cere,Baleares,14928.57
2022-01-01,Choco/Cacao/Suc,Baleares,3576.41
2022-01-01,Arroz,Baleares,5029.79
2022-01-01,Pasta,Baleares,5247.27
2022-01-01,Azucar,Baleares,3062.14
2022-01-01,Edulcorante,Baleares,145.63
2022-01-01,Legumbre,Baleares,4379.3
2022-01-01,Aceite,Baleares,12800.66
2022-01-01,Margarina,Baleares,508.55
2022-01-01,Aceitunas,Baleares,2700.86
2022-01-01,Vinagre,Baleares,1132.78
2022-01-01,Zumos,Baleares,8922.34
2022-01-01,Patatas,Baleares,30433.81
2022-01-01,Hortalizas frescas,Baleares,56846.36
2022-01-01,Frutas frescas,Baleares,86354.88
2022-01-01,Frutos secos,Baleares,4053.78
2022-01-01,Platos preparados,Baleares,17427.05
2022-01-01,Cafés e infusiones,Baleares,1706.26
2022-01-01,Caldos,Baleares,232.76
2022-01-01,Salsas,Baleares,2770.7
2022-01-01,Agua,Baleares,134138.15
2022-01-01,Refrescos,Baleares,53686.46
2022-01-01,Harinas,Baleares,3518.81
2022-01-01,Encurtidos,Baleares,710.25
2022-01-01,Especias,Baleares,145.03
2022-01-01,Sal,Baleares,997.53
2022-01-01,Otros productos en peso,Baleares,1903.97
2022-01-01,Otros productos en volumen,Baleares,8687.6
2000-01-01,Huevos,Valencia,40247.5
2000-01-01,Miel,Valencia,2247.09
2000-01-01,Carne,Valencia,223804.16
2000-01-01,Pesca,Valencia,86811.63
2000-01-01,Leche líquida,Valencia,351671.26
2000-01-01,Otras leches,Valencia,3013.97
2000-01-01,Preparados lacteos,Valencia,5960.61
2000-01-01,Derivados lacteos,Valencia,109172.82
2000-01-01,Pan,Valencia,177282.83
2000-01-01,Boll/Past/Gallet/Cere,Valencia,44277.85
2000-01-01,Choco/Cacao/Suc,Valencia,10706.11
2000-01-01,Arroz,Valencia,30426.0
2000-01-01,Pasta,Valencia,15507.25
2000-01-01,Azucar,Valencia,17482.04
2000-01-01,Edulcorante,Valencia,535.7
2000-01-01,Legumbre,Valencia,13099.62
2000-01-01,Aceite,Valencia,50236.14
2000-01-01,Margarina,Valencia,2356.45
2000-01-01,Aceitunas,Valencia,10630.25
2000-01-01,Zumos,Valencia,43702.05
2000-01-01,Patatas,Valencia,128595.07
2000-01-01,Hortalizas frescas,Valencia,246742.52
2000-01-01,Frutas frescas,Valencia,303215.5
2000-01-01,Frutos secos,Valencia,10795.68
2000-01-01,Platos preparados,Valencia,29673.43
2000-01-01,Cafés e infusiones,Valencia,6327.03
2000-01-01,Caldos,Valencia,687.3
2000-01-01,Salsas,Valencia,6266.07
2000-01-01,Agua,Valencia,243570.27
2000-01-01,Refrescos,Valencia,154020.74
2000-01-01,Otros productos en peso,Valencia,22669.24
2000-01-01,Otros productos en volumen,Valencia,5988.54
2001-01-01,Huevos,Valencia,37238.76
2001-01-01,Miel,Valencia,1935.87
2001-01-01,Carne,Valencia,220829.55
2001-01-01,Pesca,Valencia,95846.21
2001-01-01,Leche líquida,Valencia,346442.35
2001-01-01,Otras leches,Valencia,2618.73
2001-01-01,Preparados lacteos,Valencia,4117.31
2001-01-01,Derivados lacteos,Valencia,110566.81
2001-01-01,Pan,Valencia,181762.1
2001-01-01,Boll/Past/Gallet/Cere,Valencia,45991.87
2001-01-01,Choco/Cacao/Suc,Valencia,10094.16
2001-01-01,Arroz,Valencia,30490.78
2001-01-01,Pasta,Valencia,16105.87
2001-01-01,Azucar,Valencia,18168.1
2001-01-01,Edulcorante,Valencia,505.04
2001-01-01,Legumbre,Valencia,11397.56
2001-01-01,Aceite,Valencia,49714.98
2001-01-01,Margarina,Valencia,2437.75
2001-01-01,Aceitunas,Valencia,11621.89
2001-01-01,Zumos,Valencia,51352.55
2001-01-01,Patatas,Valencia,115949.55
2001-01-01,Hortalizas frescas,Valencia,250265.08
2001-01-01,Frutas frescas,Valencia,336467.46
2001-01-01,Frutos secos,Valencia,11452.88
2001-01-01,Platos preparados,Valencia,30628.27
2001-01-01,Cafés e infusiones,Valencia,6398.34
2001-01-01,Caldos,Valencia,662.34
2001-01-01,Salsas,Valencia,6643.34
2001-01-01,Agua,Valencia,266464.36
2001-01-01,Refrescos,Valencia,160545.94
2001-01-01,Otros productos en peso,Valencia,24945.24
2001-01-01,Otros productos en volumen,Valencia,8635.04
2002-01-01,Huevos,Valencia,36911.03
2002-01-01,Miel,Valencia,2141.72
2002-01-01,Carne,Valencia,230426.01
2002-01-01,Pesca,Valencia,98239.45
2002-01-01,Leche líquida,Valencia,344295.21
2002-01-01,Otras leches,Valencia,3442.05
2002-01-01,Preparados lacteos,Valencia,3283.58
2002-01-01,Derivados lacteos,Valencia,112711.67
2002-01-01,Pan,Valencia,181988.2
2002-01-01,Boll/Past/Gallet/Cere,Valencia,47674.04
2002-01-01,Choco/Cacao/Suc,Valencia,10424.52
2002-01-01,Arroz,Valencia,30292.64
2002-01-01,Pasta,Valencia,15961.06
2002-01-01,Azucar,Valencia,18117.02
2002-01-01,Edulcorante,Valencia,432.96
2002-01-01,Legumbre,Valencia,12511.6
2002-01-01,Aceite,Valencia,48878.75
2002-01-01,Margarina,Valencia,2414.1
2002-01-01,Aceitunas,Valencia,13662.51
2002-01-01,Zumos,Valencia,45394.69
2002-01-01,Patatas,Valencia,120480.83
2002-01-01,Hortalizas frescas,Valencia,253674.01
2002-01-01,Frutas frescas,Valencia,329893.96
2002-01-01,Frutos secos,Valencia,12298.59
2002-01-01,Platos preparados,Valencia,34449.98
2002-01-01,Cafés e infusiones,Valencia,6490.22
2002-01-01,Caldos,Valencia,729.44
2002-01-01,Salsas,Valencia,6501.61
2002-01-01,Agua,Valencia,254251.59
2002-01-01,Refrescos,Valencia,168665.75
2002-01-01,Otros productos en peso,Valencia,24911.88
2002-01-01,Otros productos en volumen,Valencia,9996.49
2003-01-01,Huevos,Valencia,39108.04
2003-01-01,Miel,Valencia,2027.25
2003-01-01,Carne,Valencia,234226.32
2003-01-01,Pesca,Valencia,104207.44
2003-01-01,Leche líquida,Valencia,338569.19
2003-01-01,Otras leches,Valencia,3319.69
2003-01-01,Preparados lacteos,Valencia,3860.63
2003-01-01,Derivados lacteos,Valencia,110098.52
2003-01-01,Pan,Valencia,163763.53
2003-01-01,Boll/Past/Gallet/Cere,Valencia,47645.02
2003-01-01,Choco/Cacao/Suc,Valencia,10750.65
2003-01-01,Arroz,Valencia,30576.55
2003-01-01,Pasta,Valencia,16784.64
2003-01-01,Azucar,Valencia,18132.58
2003-01-01,Edulcorante,Valencia,744.74
2003-01-01,Legumbre,Valencia,12479.1
2003-01-01,Aceite,Valencia,51342.6
2003-01-01,Margarina,Valencia,2354.9
2003-01-01,Aceitunas,Valencia,14088.91
2003-01-01,Zumos,Valencia,51637.55
2003-01-01,Patatas,Valencia,129970.75
2003-01-01,Hortalizas frescas,Valencia,261641.73
2003-01-01,Frutas frescas,Valencia,341116.78
2003-01-01,Frutos secos,Valencia,12299.89
2003-01-01,Platos preparados,Valencia,36853.45
2003-01-01,Cafés e infusiones,Valencia,6433.41
2003-01-01,Caldos,Valencia,743.57
2003-01-01,Salsas,Valencia,6906.63
2003-01-01,Agua,Valencia,252482.1
2003-01-01,Refrescos,Valencia,176033.88
2003-01-01,Otros productos en peso,Valencia,26852.56
2003-01-01,Otros productos en volumen,Valencia,14219.89
2004-01-01,Huevos,Valencia,39835.64
2004-01-01,Miel,Valencia,1913.43
2004-01-01,Carne,Valencia,242880.96
2004-01-01,Pesca,Valencia,110616.73
2004-01-01,Leche líquida,Valencia,352189.46
2004-01-01,Otras leches,Valencia,3392.82
2004-01-01,Preparados lacteos,Valencia,3271.59
2004-01-01,Derivados lacteos,Valencia,129636.56
2004-01-01,Pan,Valencia,172213.13
2004-01-01,Boll/Past/Gallet/Cere,Valencia,52071.76
2004-01-01,Choco/Cacao/Suc,Valencia,12181.68
2004-01-01,Arroz,Valencia,35113.64
2004-01-01,Pasta,Valencia,18079.66
2004-01-01,Azucar,Valencia,19231.41
2004-01-01,Edulcorante,Valencia,274.69
2004-01-01,Legumbre,Valencia,13674.22
2004-01-01,Aceite,Valencia,56905.79
2004-01-01,Margarina,Valencia,2432.96
2004-01-01,Aceitunas,Valencia,15990.78
2004-01-01,Vinagre,Valencia,4386.84
2004-01-01,Zumos,Valencia,55267.41
2004-01-01,Patatas,Valencia,138564.23
2004-01-01,Hortalizas frescas,Valencia,286500.11
2004-01-01,Frutas frescas,Valencia,362872.47
2004-01-01,Frutos secos,Valencia,14385.22
2004-01-01,Platos preparados,Valencia,43611.57
2004-01-01,Cafés e infusiones,Valencia,6933.99
2004-01-01,Caldos,Valencia,767.23
2004-01-01,Salsas,Valencia,8057.58
2004-01-01,Agua,Valencia,283673.74
2004-01-01,Refrescos,Valencia,184570.34
2004-01-01,Otros productos en peso,Valencia,27673.91
2004-01-01,Otros productos en volumen,Valencia,8056.94
2005-01-01,Huevos,Valencia,37696.17
2005-01-01,Miel,Valencia,2014.93
2005-01-01,Carne,Valencia,239608.99
2005-01-01,Pesca,Valencia,108475.01
2005-01-01,Leche líquida,Valencia,356085.34
2005-01-01,Otras leches,Valencia,4044.05
2005-01-01,Preparados lacteos,Valencia,6517.93
2005-01-01,Derivados lacteos,Valencia,133154.97
2005-01-01,Pan,Valencia,172190.71
2005-01-01,Boll/Past/Gallet/Cere,Valencia,53949.5
2005-01-01,Choco/Cacao/Suc,Valencia,11785.48
2005-01-01,Arroz,Valencia,31749.55
2005-01-01,Pasta,Valencia,18328.39
2005-01-01,Azucar,Valencia,17670.01
2005-01-01,Edulcorante,Valencia,301.11
2005-01-01,Legumbre,Valencia,14468.52
2005-01-01,Aceite,Valencia,53539.1
2005-01-01,Margarina,Valencia,2405.87
2005-01-01,Aceitunas,Valencia,14151.44
2005-01-01,Vinagre,Valencia,5023.71
2005-01-01,Zumos,Valencia,55040.38
2005-01-01,Patatas,Valencia,134256.27
2005-01-01,Hortalizas frescas,Valencia,273676.88
2005-01-01,Frutas frescas,Valencia,363129.68
2005-01-01,Frutos secos,Valencia,13425.68
2005-01-01,Platos preparados,Valencia,45752.09
2005-01-01,Cafés e infusiones,Valencia,6875.2
2005-01-01,Caldos,Valencia,741.5
2005-01-01,Salsas,Valencia,7742.81
2005-01-01,Agua,Valencia,302845.9
2005-01-01,Refrescos,Valencia,178334.25
2005-01-01,Harinas,Valencia,7021.95
2005-01-01,Encurtidos,Valencia,3378.34
2005-01-01,Especias,Valencia,1221.13
2005-01-01,Sal,Valencia,6090.53
2005-01-01,Otros productos en peso,Valencia,5546.69
2005-01-01,Otros productos en volumen,Valencia,7873.1
2006-01-01,Huevos,Valencia,37343.1
2006-01-01,Miel,Valencia,1858.49
2006-01-01,Carne,Valencia,229643.6
2006-01-01,Pesca,Valencia,110757.54
2006-01-01,Leche líquida,Valencia,340545.71
2006-01-01,Otras leches,Valencia,4270.12
2006-01-01,Preparados lacteos,Valencia,6902.74
2006-01-01,Derivados lacteos,Valencia,135788.08
2006-01-01,Pan,Valencia,167370.32
2006-01-01,Boll/Past/Gallet/Cere,Valencia,55697.67
2006-01-01,Choco/Cacao/Suc,Valencia,12296.93
2006-01-01,Arroz,Valencia,32538.83
2006-01-01,Pasta,Valencia,18439.96
2006-01-01,Azucar,Valencia,17780.66
2006-01-01,Edulcorante,Valencia,213.75
2006-01-01,Legumbre,Valencia,13239.16
2006-01-01,Aceite,Valencia,51092.84
2006-01-01,Margarina,Valencia,2493.88
2006-01-01,Aceitunas,Valencia,12311.27
2006-01-01,Vinagre,Valencia,4687.08
2006-01-01,Zumos,Valencia,55416.93
2006-01-01,Patatas,Valencia,130819.68
2006-01-01,Hortalizas frescas,Valencia,258151.41
2006-01-01,Frutas frescas,Valencia,362327.75
2006-01-01,Frutos secos,Valencia,15122.14
2006-01-01,Platos preparados,Valencia,47204.67
2006-01-01,Cafés e infusiones,Valencia,6608.61
2006-01-01,Caldos,Valencia,685.73
2006-01-01,Salsas,Valencia,8535.93
2006-01-01,Agua,Valencia,316400.99
2006-01-01,Refrescos,Valencia,185454.01
2006-01-01,Harinas,Valencia,7055.65
2006-01-01,Encurtidos,Valencia,3391.19
2006-01-01,Especias,Valencia,474.25
2006-01-01,Sal,Valencia,6418.68
2006-01-01,Otros productos en peso,Valencia,5433.56
2006-01-01,Otros productos en volumen,Valencia,10532.76
2007-01-01,Huevos,Valencia,38943.42
2007-01-01,Miel,Valencia,2175.6
2007-01-01,Carne,Valencia,234196.08
2007-01-01,Pesca,Valencia,111242.82
2007-01-01,Leche líquida,Valencia,340779.87
2007-01-01,Otras leches,Valencia,3690.97
2007-01-01,Preparados lacteos,Valencia,11217.1
2007-01-01,Derivados lacteos,Valencia,144587.3
2007-01-01,Pan,Valencia,162285.3
2007-01-01,Boll/Past/Gallet/Cere,Valencia,59329.91
2007-01-01,Choco/Cacao/Suc,Valencia,13704.41
2007-01-01,Arroz,Valencia,32181.88
2007-01-01,Pasta,Valencia,19445.56
2007-01-01,Azucar,Valencia,18280.54
2007-01-01,Edulcorante,Valencia,212.21
2007-01-01,Legumbre,Valencia,13558.05
2007-01-01,Aceite,Valencia,51689.17
2007-01-01,Margarina,Valencia,2655.3
2007-01-01,Aceitunas,Valencia,11754.96
2007-01-01,Vinagre,Valencia,3994.62
2007-01-01,Zumos,Valencia,59188.97
2007-01-01,Patatas,Valencia,132076.18
2007-01-01,Hortalizas frescas,Valencia,266333.5
2007-01-01,Frutas frescas,Valencia,373770.47
2007-01-01,Frutos secos,Valencia,13977.05
2007-01-01,Platos preparados,Valencia,52074.65
2007-01-01,Cafés e infusiones,Valencia,6774.2
2007-01-01,Caldos,Valencia,841.76
2007-01-01,Salsas,Valencia,9698.39
2007-01-01,Agua,Valencia,325314.9
2007-01-01,Refrescos,Valencia,201583.46
2007-01-01,Harinas,Valencia,7950.78
2007-01-01,Encurtidos,Valencia,3190.39
2007-01-01,Especias,Valencia,442.62
2007-01-01,Sal,Valencia,6338.32
2007-01-01,Otros productos en peso,Valencia,4947.06
2007-01-01,Otros productos en volumen,Valencia,11755.55
2008-01-01,Huevos,Valencia,39775.71
2008-01-01,Miel,Valencia,2765.5
2008-01-01,Carne,Valencia,260378.07
2008-01-01,Pesca,Valencia,124663.5
2008-01-01,Leche líquida,Valencia,348717.39
2008-01-01,Otras leches,Valencia,3558.77
2008-01-01,Preparados lacteos,Valencia,14164.06
2008-01-01,Derivados lacteos,Valencia,149751.45
2008-01-01,Pan,Valencia,180230.13
2008-01-01,Boll/Past/Gallet/Cere,Valencia,61211.18
2008-01-01,Choco/Cacao/Suc,Valencia,15161.86
2008-01-01,Arroz,Valencia,28003.41
2008-01-01,Pasta,Valencia,19771.45
2008-01-01,Azucar,Valencia,18465.06
2008-01-01,Edulcorante,Valencia,305.72
2008-01-01,Legumbre,Valencia,13298.35
2008-01-01,Aceite,Valencia,51735.93
2008-01-01,Margarina,Valencia,2817.44
2008-01-01,Aceitunas,Valencia,11453.76
2008-01-01,Vinagre,Valencia,4252.73
2008-01-01,Zumos,Valencia,57286.36
2008-01-01,Patatas,Valencia,159206.6
2008-01-01,Hortalizas frescas,Valencia,323919.47
2008-01-01,Frutas frescas,Valencia,435476.32
2008-01-01,Frutos secos,Valencia,15421.84
2008-01-01,Platos preparados,Valencia,54774.26
2008-01-01,Cafés e infusiones,Valencia,7153.63
2008-01-01,Caldos,Valencia,884.51
2008-01-01,Salsas,Valencia,9941.09
2008-01-01,Agua,Valencia,358530.36
2008-01-01,Refrescos,Valencia,214835.46
2008-01-01,Harinas,Valencia,9101.88
2008-01-01,Encurtidos,Valencia,3567.44
2008-01-01,Especias,Valencia,504.61
2008-01-01,Sal,Valencia,6196.89
2008-01-01,Otros productos en peso,Valencia,5179.63
2008-01-01,Otros productos en volumen,Valencia,15768.84
2009-01-01,Huevos,Valencia,41883.97
2009-01-01,Miel,Valencia,2598.76
2009-01-01,Carne,Valencia,270720.47
2009-01-01,Pesca,Valencia,127658.9
2009-01-01,Leche líquida,Valencia,363990.69
