AÑO,CATEGORIAS,COMUNIDAD AUTONOMA,CANTIDAD 
2016,P.P.CONSERV PESCADO,CASTILLA Y LEON,205.75782799999996
2016,P.P.CONSERVA PASTA,CASTILLA Y LEON,298.86762
2016,P.P.CONGELADO CARNE,CASTILLA Y LEON,1335.6960100000001
2016,P.P.CONGEL.PESCADO,CASTILLA Y LEON,2248.1235
2016,P.P.CONGEL.VEGETAL,CASTILLA Y LEON,735.2244700000001
2016,P.P.CONGELADO PASTA,CASTILLA Y LEON,638.85803
2016,OTROS P.P.CONGELADO,CASTILLA Y LEON,395.0380600000001
2016,P.P.SOPAS Y CREMAS,CASTILLA Y LEON,11295.8528
2016,P.P.PIZZA,CASTILLA Y LEON,4382.315099999999
2016,P.P.PASTA RESTO,CASTILLA Y LEON,397.49866
2016,TORTILLAS REFRIGERAD,CASTILLA Y LEON,669.53645
2016,PLAT.PREP.OTROS,CASTILLA Y LEON,2867.853
2016,CAFE G. O M.TORREFAC,CASTILLA Y LEON,40.348435
2016,CAFE G. O M.NATURAL,CASTILLA Y LEON,956.2851800000001
2016,CAFE G. O M.MEZCLA,CASTILLA Y LEON,1599.97103
2016,CAFE G. O M.DESCA,CASTILLA Y LEON,408.71514
2016,CAFE SOLUBLE,CASTILLA Y LEON,645.43446
2016,SUCEDANEOS DE CAFE,CASTILLA Y LEON,123.67139200000001
2016,TE,CASTILLA Y LEON,80.06536599999998
2016,MANZANILLA,CASTILLA Y LEON,46.663748999999996
2016,POLEO,CASTILLA Y LEON,22.394361
2016,OTRAS INFUSIONES,CASTILLA Y LEON,136.554716
2016,CALDOS,CASTILLA Y LEON,507.5515
2016,SALSAS,CASTILLA Y LEON,5619.009899000001
2016,AGUA DE BEBIDA ENVAS.,CASTILLA Y LEON,124964.98133999998
2016,GASEOSAS Y BEBID.REFR,CASTILLA Y LEON,82338.43798
2016,BASES PIZZAS Y MASAS HO,CASTILLA Y LEON,1565.8310099999997
2016,HARINAS Y SEMOLAS,CASTILLA Y LEON,5880.578100000001
2016,ENCURTIDOS,CASTILLA Y LEON,1538.2542000000003
2016,ESPECIAS Y CONDIMENTO,CASTILLA Y LEON,324.00509999999997
2016,SAL,CASTILLA Y LEON,2484.2247
2016,OTROS PROD.EN PESO,CASTILLA Y LEON,2150.357
2016,OTROS PROD.EN VOLUMEN,CASTILLA Y LEON,9808.281500000001
2017,T.HUEVOS KGS,CASTILLA Y LEON,23558.981582
2017,OTRAS AVES,CASTILLA Y LEON,7891.758199999998
2017,MIEL,CASTILLA Y LEON,1174.63048
2017,SALCHICHAS FRESCAS,CASTILLA Y LEON,1716.6095000000003
2017,CARNE VACUNO,CASTILLA Y LEON,18016.543270000002
2017,CARNE POLLO,CASTILLA Y LEON,36552.270000000004
2017,CARNE CONEJO,CASTILLA Y LEON,3659.5915999999993
2017,CARNE OVINO/CAPRINO,CASTILLA Y LEON,7528.90979
2017,CARNE CERDO,CASTILLA Y LEON,33984.474
2017,CARNE DESPOJOS,CASTILLA Y LEON,3875.3242
2017,OTRAS CARNES FRESCA,CASTILLA Y LEON,7899.143399999999
2017,AVESTRUZ,CASTILLA Y LEON,6.163786
2017,PAVO,CASTILLA Y LEON,4596.6557
2017,OTRAS AVES,CASTILLA Y LEON,972.9351399999998
2017,CARNE CONGELADA,CASTILLA Y LEON,2400.090962
2017,C.CONG.POLLO,CASTILLA Y LEON,1562.7972699999998
2017,C.CONG.CERDO,CASTILLA Y LEON,250.64407899999998
2017,C.CONG.VACA,CASTILLA Y LEON,123.06319300000001
2017,SALCHICHAS CONGELAD,CASTILLA Y LEON,15.585003
2017,CARNE TRANSFORMADA,CASTILLA Y LEON,28209.437383000004
2017,TOCINO Y MANTECA,CASTILLA Y LEON,361.9209000000001
2017,PAVO,CASTILLA Y LEON,2711.1064
2017,PESCADOS FRESCOS,CASTILLA Y LEON,34647.758182
2017,PESCADOS CONGELADOS,CASTILLA Y LEON,6820.133635
2017,MARISCO/MOLUSCO/CRUS,CASTILLA Y LEON,17338.242554999997
2017,CONS.PESCADO/MOLUSCO,CASTILLA Y LEON,10587.755017999998
2017,SALMON AHUMADO,CASTILLA Y LEON,315.69879000000003
2017,TRUCHA AHUMADA,CASTILLA Y LEON,14.480531000000001
2017,OTROS AHUMADOS,CASTILLA Y LEON,199.20095799999999
2017,PESCADO SALADO,CASTILLA Y LEON,853.9385299999999
2017,LECHE CRUDA,CASTILLA Y LEON,4514.2281
2017,LECHE ENTERA,CASTILLA Y LEON,69195.619
2017,LECHE DESNATADA,CASTILLA Y LEON,65815.94900000001
2017,LECHE SEMIDESNATAD,CASTILLA Y LEON,100065.428
2017,TOTAL OTRAS LECHES,CASTILLA Y LEON,1400.10845
2017,PREPARADOS LACTEOS,CASTILLA Y LEON,4011.341000000001
2017,BATIDOS DE LECHE,CASTILLA Y LEON,5059.403799999999
2017,BATIDOS DE YOGURT,CASTILLA Y LEON,3104.2059
2017,LECHES FERMENTADAS,CASTILLA Y LEON,37222.232
2017,MANTEQUILLA,CASTILLA Y LEON,565.269009
2017,QUESO,CASTILLA Y LEON,16638.483915999997
2017,HELADOS Y TARTAS,CASTILLA Y LEON,7273.303230000001
2017,NATA,CASTILLA Y LEON,2339.8771
2017,NATILLAS,CASTILLA Y LEON,2052.7656
2017,FLANES PREPARADOS,CASTILLA Y LEON,1880.874
2017,CUAJADAS,CASTILLA Y LEON,540.3198500000001
2017,CREMA DE CHOCOLATE,CASTILLA Y LEON,1185.7374599999998
2017,CREMA CATALANA,CASTILLA Y LEON,39.703216
2017,POSTRES CON NATA,CASTILLA Y LEON,928.5144099999998
2017,OT.DERIVADOS LACTEOS,CASTILLA Y LEON,2504.6719999999996
2017,PAN,CASTILLA Y LEON,97449.10042
2017,BOLL./PAST.ENVASADA,CASTILLA Y LEON,11670.1961
2017,O.PASTEL/TARTA ENV,CASTILLA Y LEON,227.94316499999996
2017,BOLL./PAST.GRANEL,CASTILLA Y LEON,3863.9852000000005
2017,O.PASTEL/TARTA GRA,CASTILLA Y LEON,165.180205
2017,GALLETAS ENVASADAS,CASTILLA Y LEON,15615.474150000002
2017,GALLETAS GRANEL,CASTILLA Y LEON,63.31366800000001
2017,CEREALES DESAY.ENV.,CASTILLA Y LEON,3664.7708
2017,PRODUCTOS NAVIDEÑOS,CASTILLA Y LEON,1923.9435990000002
2017,CHOCOLATES/CACAOS/SUC,CASTILLA Y LEON,9969.195328
2017,TURRON DE CHOCOLATE,CASTILLA Y LEON,567.135618
2017,CACAO SOLUBLE,CASTILLA Y LEON,4193.1053
2017,ARROZ,CASTILLA Y LEON,8373.5844
2017,TOTAL PASTAS,CASTILLA Y LEON,9091.427577999999
2017,AZUCAR,CASTILLA Y LEON,9780.741699999999
2017,EDULCORANTES,CASTILLA Y LEON,142.946237
2017,LEGUMBRES SECAS,CASTILLA Y LEON,4339.499199999999
2017,LEGUMBRES COCIDAS,CASTILLA Y LEON,2425.6171999999997
2017,TOTAL ACEITES DE OLIVA,CASTILLA Y LEON,23084.2586
2017,ACEITE DE GIRASOL,CASTILLA Y LEON,13747.892
2017,ACEITE DE MAIZ,CASTILLA Y LEON,63.370358
2017,ACEITE DE SOJA,CASTILLA Y LEON,0.0
2017,ACEITE DE SEMILLA,CASTILLA Y LEON,1007.8417
2017,ACEITE DE ORUJO,CASTILLA Y LEON,188.56410900000003
2017,MARGARINA,CASTILLA Y LEON,1178.4176900000002
2017,ACEITUNAS,CASTILLA Y LEON,5416.00777
2017,VINAGRE,CASTILLA Y LEON,3188.0593999999996
2017,TOTAL ZUMO Y NECTAR,CASTILLA Y LEON,20166.728308
2017,ZUMOS DE HORTALIZAS,CASTILLA Y LEON,111.55111899999999
2017,PATATAS FRESCAS,CASTILLA Y LEON,46841.570999999996
2017,PATATAS CONGELADAS,CASTILLA Y LEON,1133.78773
2017,PATATAS PROCESADAS,CASTILLA Y LEON,2360.5201
2017,TOMATES,CASTILLA Y LEON,25997.115
2017,CEBOLLAS,CASTILLA Y LEON,15376.584399999998
2017,AJOS,CASTILLA Y LEON,2077.1501
2017,COLES,CASTILLA Y LEON,5109.272499999999
2017,PEPINOS,CASTILLA Y LEON,3669.3779999999997
2017,JUDIAS VERDES,CASTILLA Y LEON,3956.5683000000004
2017,PIMIENTOS,CASTILLA Y LEON,12338.429
2017,CHAMPIÑONES+O.SETAS,CASTILLA Y LEON,2682.6373599999997
2017,LECHUGA/ESC./ENDIVIA,CASTILLA Y LEON,9058.461700000002
2017,ESPARRAGOS,CASTILLA Y LEON,929.1461039999999
2017,VERDURAS DE HOJA,CASTILLA Y LEON,1916.7437
2017,BERENJENAS,CASTILLA Y LEON,2102.2448999999997
2017,ZANAHORIAS,CASTILLA Y LEON,8819.2749
2017,CALABACINES,CASTILLA Y LEON,8639.3072
2017,OTR.HORTALIZAS/VERD.,CASTILLA Y LEON,18013.8664
2017,ALCACHOFAS,CASTILLA Y LEON,1735.7251350000001
2017,NARANJAS,CASTILLA Y LEON,63271.93
2017,MANDARINAS,CASTILLA Y LEON,15000.531049999998
2017,LIMONES,CASTILLA Y LEON,6322.329599999999
2017,PLATANOS,CASTILLA Y LEON,30092.76
2017,MANZANAS,CASTILLA Y LEON,30499.228
2017,MELOCOTONES,CASTILLA Y LEON,9037.545700000002
2017,ALBARICOQUES,CASTILLA Y LEON,2245.329501
2017,FRESAS/FRESON,CASTILLA Y LEON,6993.08152
2017,MELON,CASTILLA Y LEON,20540.5251
2017,SANDIA,CASTILLA Y LEON,21983.02198
2017,CIRUELAS,CASTILLA Y LEON,2507.701875
2017,CEREZAS,CASTILLA Y LEON,2915.4596460000002
2017,UVAS,CASTILLA Y LEON,5022.006189999999
2017,KIWI,CASTILLA Y LEON,8421.0798
2017,AGUACATE,CASTILLA Y LEON,1910.2215
2017,PIÑA,CASTILLA Y LEON,5359.8019
2017,OTRAS FRUTAS FRESCAS,CASTILLA Y LEON,13250.8998
2017,FRUTOS SECOS,CASTILLA Y LEON,6701.359337999999
2017,GUISANTES,CASTILLA Y LEON,832.2160799999999
2017,JUDIAS VERDES,CASTILLA Y LEON,1082.5462100000002
2017,PIMIENTOS,CASTILLA Y LEON,1061.75855
2017,ESPARRAGOS,CASTILLA Y LEON,1685.4858799999997
2017,ALCACHOFAS,CASTILLA Y LEON,541.5905199999999
2017,CHAMPIÑOSNES+SETAS,CASTILLA Y LEON,1243.8293800000001
2017,MAIZ DULCE,CASTILLA Y LEON,708.1349499999999
2017,MENESTRA,CASTILLA Y LEON,463.40112999999997
2017,TOMATES,CASTILLA Y LEON,12348.059392
2017,TOMATE FRITO,CASTILLA Y LEON,10633.680600000002
2017,OTRA VERD/HORT.CON,CASTILLA Y LEON,863.5454899999999
2017,"MERMELADAS,CONFIT.",CASTILLA Y LEON,1508.0861
2017,FRUTA CONS/ALMIBAR,CASTILLA Y LEON,2641.2703
2017,FRUTA ESCARCHADA,CASTILLA Y LEON,47.535365999999996
2017,RESTO FRUTA CONSER,CASTILLA Y LEON,256.8421
2017,VERD./HORT.CONGELAD,CASTILLA Y LEON,5935.553895000001
2017,GUISANTES,CASTILLA Y LEON,1214.9672
2017,PIMIENTOS,CASTILLA Y LEON,53.644020999999995
2017,MENESTRA,CASTILLA Y LEON,591.4333099999999
2017,FRUTAS CONGELADAS,CASTILLA Y LEON,33.370183999999995
2017,P.P.CONSERVA CARNE,CASTILLA Y LEON,1444.78343
2017,P.P.CONSERV PESCADO,CASTILLA Y LEON,213.355299
2017,P.P.CONSERVA PASTA,CASTILLA Y LEON,287.22656
2017,P.P.CONGELADO CARNE,CASTILLA Y LEON,1533.5068
2017,P.P.CONGEL.PESCADO,CASTILLA Y LEON,2199.2896
2017,P.P.CONGEL.VEGETAL,CASTILLA Y LEON,705.18926
2017,P.P.CONGELADO PASTA,CASTILLA Y LEON,607.92462
2017,OTROS P.P.CONGELADO,CASTILLA Y LEON,514.86888
2017,P.P.SOPAS Y CREMAS,CASTILLA Y LEON,10815.3673
2017,P.P.PIZZA,CASTILLA Y LEON,4178.5514
2017,P.P.PASTA RESTO,CASTILLA Y LEON,395.0269
2017,TORTILLAS REFRIGERAD,CASTILLA Y LEON,850.3969600000001
2017,PLAT.PREP.OTROS,CASTILLA Y LEON,2701.6873000000005
2017,CAFE G. O M.TORREFAC,CASTILLA Y LEON,39.572958
2017,CAFE G. O M.NATURAL,CASTILLA Y LEON,903.3956000000001
2017,CAFE G. O M.MEZCLA,CASTILLA Y LEON,1550.0207
2017,CAFE G. O M.DESCA,CASTILLA Y LEON,403.53325
2017,CAFE SOLUBLE,CASTILLA Y LEON,661.9829500000001
2017,SUCEDANEOS DE CAFE,CASTILLA Y LEON,136.797929
2017,TE,CASTILLA Y LEON,79.216801
2017,MANZANILLA,CASTILLA Y LEON,51.758610000000004
2017,POLEO,CASTILLA Y LEON,13.383582999999998
2017,OTRAS INFUSIONES,CASTILLA Y LEON,128.248376
2017,CALDOS,CASTILLA Y LEON,530.62065
2017,SALSAS,CASTILLA Y LEON,5743.283383
2017,AGUA DE BEBIDA ENVAS.,CASTILLA Y LEON,135643.45252000002
2017,GASEOSAS Y BEBID.REFR,CASTILLA Y LEON,82398.42672
2017,BASES PIZZAS Y MASAS HO,CASTILLA Y LEON,1533.2255000000002
2017,HARINAS Y SEMOLAS,CASTILLA Y LEON,5277.9442
2017,ENCURTIDOS,CASTILLA Y LEON,1391.7758800000001
2017,ESPECIAS Y CONDIMENTO,CASTILLA Y LEON,481.54924000000005
2017,SAL,CASTILLA Y LEON,2489.2215
2017,OTROS PROD.EN PESO,CASTILLA Y LEON,2966.6003
2017,OTROS PROD.EN VOLUMEN,CASTILLA Y LEON,9455.1829
2018,T.HUEVOS KGS,CASTILLA Y LEON,22562.914865000002
2018,OTRAS AVES,CASTILLA Y LEON,8549.214500000002
2018,MIEL,CASTILLA Y LEON,969.4016999999999
2018,SALCHICHAS FRESCAS,CASTILLA Y LEON,1498.19826
2018,CARNE VACUNO,CASTILLA Y LEON,16152.490400000002
2018,CARNE POLLO,CASTILLA Y LEON,33198.2797
2018,CARNE CONEJO,CASTILLA Y LEON,3226.0820999999996
2018,CARNE OVINO/CAPRINO,CASTILLA Y LEON,5256.26483
2018,CARNE CERDO,CASTILLA Y LEON,32113.918999999998
2018,CARNE DESPOJOS,CASTILLA Y LEON,3826.1041000000005
2018,OTRAS CARNES FRESCA,CASTILLA Y LEON,7251.453499999999
2018,AVESTRUZ,CASTILLA Y LEON,40.624169
2018,PAVO,CASTILLA Y LEON,4026.652
2018,OTRAS AVES,CASTILLA Y LEON,720.89236
2018,CARNE CONGELADA,CASTILLA Y LEON,2856.0371939999995
2018,C.CONG.POLLO,CASTILLA Y LEON,1679.83337
2018,C.CONG.CERDO,CASTILLA Y LEON,343.593606
2018,C.CONG.VACA,CASTILLA Y LEON,221.590208
2018,SALCHICHAS CONGELAD,CASTILLA Y LEON,0.0
2018,CARNE TRANSFORMADA,CASTILLA Y LEON,28609.367556999998
2018,TOCINO Y MANTECA,CASTILLA Y LEON,429.20428000000004
2018,PAVO,CASTILLA Y LEON,2870.7633
2018,PESCADOS FRESCOS,CASTILLA Y LEON,31689.508992999996
2018,PESCADOS CONGELADOS,CASTILLA Y LEON,6455.689331
2018,MARISCO/MOLUSCO/CRUS,CASTILLA Y LEON,17004.858556
2018,CONS.PESCADO/MOLUSCO,CASTILLA Y LEON,10144.469958000001
2018,SALMON AHUMADO,CASTILLA Y LEON,354.50852
2018,TRUCHA AHUMADA,CASTILLA Y LEON,13.057502999999999
2018,OTROS AHUMADOS,CASTILLA Y LEON,93.948127
2018,PESCADO SALADO,CASTILLA Y LEON,864.7884800000002
2018,LECHE CRUDA,CASTILLA Y LEON,5536.421399999999
2018,LECHE ENTERA,CASTILLA Y LEON,64787.688
2018,LECHE DESNATADA,CASTILLA Y LEON,64271.437999999995
2018,LECHE SEMIDESNATAD,CASTILLA Y LEON,105019.05799999999
2018,TOTAL OTRAS LECHES,CASTILLA Y LEON,1263.247979
2018,PREPARADOS LACTEOS,CASTILLA Y LEON,2986.5896000000002
2018,BATIDOS DE LECHE,CASTILLA Y LEON,4319.8426
2018,BATIDOS DE YOGURT,CASTILLA Y LEON,2891.0067
2018,LECHES FERMENTADAS,CASTILLA Y LEON,35893.274000000005
2018,MANTEQUILLA,CASTILLA Y LEON,610.437628
2018,QUESO,CASTILLA Y LEON,16379.963829000002
2018,HELADOS Y TARTAS,CASTILLA Y LEON,6173.848660000001
2018,NATA,CASTILLA Y LEON,2402.5356000000006
2018,NATILLAS,CASTILLA Y LEON,1858.5448999999999
2018,FLANES PREPARADOS,CASTILLA Y LEON,1973.7293
2018,CUAJADAS,CASTILLA Y LEON,589.6793600000001
2018,CREMA DE CHOCOLATE,CASTILLA Y LEON,1003.01462
2018,CREMA CATALANA,CASTILLA Y LEON,42.284874
2018,POSTRES CON NATA,CASTILLA Y LEON,957.6053699999998
2018,OT.DERIVADOS LACTEOS,CASTILLA Y LEON,3066.2956999999997
2018,PAN,CASTILLA Y LEON,90446.45822
2018,BOLL./PAST.ENVASADA,CASTILLA Y LEON,11507.589300000001
2018,O.PASTEL/TARTA ENV,CASTILLA Y LEON,215.73368399999998
2018,BOLL./PAST.GRANEL,CASTILLA Y LEON,3484.4815
2018,O.PASTEL/TARTA GRA,CASTILLA Y LEON,157.498037
2018,GALLETAS ENVASADAS,CASTILLA Y LEON,15158.038190000001
2018,GALLETAS GRANEL,CASTILLA Y LEON,99.89912199999999
2018,CEREALES DESAY.ENV.,CASTILLA Y LEON,3740.6090999999988
2018,PRODUCTOS NAVIDEÑOS,CASTILLA Y LEON,1846.65585
2018,CHOCOLATES/CACAOS/SUC,CASTILLA Y LEON,9438.210532000001
2018,TURRON DE CHOCOLATE,CASTILLA Y LEON,464.972082
2018,CACAO SOLUBLE,CASTILLA Y LEON,3848.3292
2018,ARROZ,CASTILLA Y LEON,7705.4741
2018,TOTAL PASTAS,CASTILLA Y LEON,8740.920453
2018,AZUCAR,CASTILLA Y LEON,9962.4876
2018,EDULCORANTES,CASTILLA Y LEON,167.129032
2018,LEGUMBRES SECAS,CASTILLA Y LEON,4708.3557
2018,LEGUMBRES COCIDAS,CASTILLA Y LEON,2505.8332
2018,TOTAL ACEITES DE OLIVA,CASTILLA Y LEON,22490.8707
2018,ACEITE DE GIRASOL,CASTILLA Y LEON,13628.855499999998
2018,ACEITE DE MAIZ,CASTILLA Y LEON,138.82206599999998
2018,ACEITE DE SOJA,CASTILLA Y LEON,0.0
2018,ACEITE DE SEMILLA,CASTILLA Y LEON,810.3074599999999
2018,ACEITE DE ORUJO,CASTILLA Y LEON,253.580322
2018,MARGARINA,CASTILLA Y LEON,1171.1607199999999
2018,ACEITUNAS,CASTILLA Y LEON,5424.030809999999
2018,VINAGRE,CASTILLA Y LEON,3143.3506
2018,TOTAL ZUMO Y NECTAR,CASTILLA Y LEON,17115.052787999997
2018,ZUMOS DE HORTALIZAS,CASTILLA Y LEON,120.68995800000002
2018,PATATAS FRESCAS,CASTILLA Y LEON,44075.191000000006
2018,PATATAS CONGELADAS,CASTILLA Y LEON,1264.66211
2018,PATATAS PROCESADAS,CASTILLA Y LEON,2243.1029
2018,TOMATES,CASTILLA Y LEON,29183.547000000002
2018,CEBOLLAS,CASTILLA Y LEON,16280.033399999998
2018,AJOS,CASTILLA Y LEON,3721.3436200000006
2018,COLES,CASTILLA Y LEON,3702.8900999999996
2018,PEPINOS,CASTILLA Y LEON,4243.6041
2018,JUDIAS VERDES,CASTILLA Y LEON,4999.5598
2018,PIMIENTOS,CASTILLA Y LEON,14109.611100000004
2018,CHAMPIÑONES+O.SETAS,CASTILLA Y LEON,2544.9318
2018,LECHUGA/ESC./ENDIVIA,CASTILLA Y LEON,8433.1732
2018,ESPARRAGOS,CASTILLA Y LEON,927.13831
2018,VERDURAS DE HOJA,CASTILLA Y LEON,1960.8624999999997
2018,BERENJENAS,CASTILLA Y LEON,2077.0048
2018,ZANAHORIAS,CASTILLA Y LEON,8583.5109
2018,CALABACINES,CASTILLA Y LEON,9743.718299999999
2018,OTR.HORTALIZAS/VERD.,CASTILLA Y LEON,17688.000200000002
2018,ALCACHOFAS,CASTILLA Y LEON,1410.976958
2018,NARANJAS,CASTILLA Y LEON,56423.73699999999
2018,MANDARINAS,CASTILLA Y LEON,14966.001830000001
2018,LIMONES,CASTILLA Y LEON,6357.9105
2018,PLATANOS,CASTILLA Y LEON,28610.02
2018,MANZANAS,CASTILLA Y LEON,26658.056999999997
2018,MELOCOTONES,CASTILLA Y LEON,7230.86124
2018,ALBARICOQUES,CASTILLA Y LEON,2553.9272430000005
2018,FRESAS/FRESON,CASTILLA Y LEON,6579.4484999999995
2018,MELON,CASTILLA Y LEON,17547.5141
2018,SANDIA,CASTILLA Y LEON,19570.537333
2018,CIRUELAS,CASTILLA Y LEON,3832.64541
2018,CEREZAS,CASTILLA Y LEON,3280.363959
2018,UVAS,CASTILLA Y LEON,4144.73232
2018,KIWI,CASTILLA Y LEON,8084.832
2018,AGUACATE,CASTILLA Y LEON,2395.8142
2018,PIÑA,CASTILLA Y LEON,5296.400599999999
2018,OTRAS FRUTAS FRESCAS,CASTILLA Y LEON,11965.8607
2018,FRUTOS SECOS,CASTILLA Y LEON,7363.563553
2018,GUISANTES,CASTILLA Y LEON,817.7263899999999
2018,JUDIAS VERDES,CASTILLA Y LEON,950.05997
2018,PIMIENTOS,CASTILLA Y LEON,1153.0551500000001
2018,ESPARRAGOS,CASTILLA Y LEON,1649.83125
2018,ALCACHOFAS,CASTILLA Y LEON,450.22268
2018,CHAMPIÑOSNES+SETAS,CASTILLA Y LEON,1175.49143
2018,MAIZ DULCE,CASTILLA Y LEON,677.19253
2018,MENESTRA,CASTILLA Y LEON,609.46702
2018,TOMATES,CASTILLA Y LEON,11621.410010000001
2018,TOMATE FRITO,CASTILLA Y LEON,9912.5318
2018,OTRA VERD/HORT.CON,CASTILLA Y LEON,909.1115100000001
2018,"MERMELADAS,CONFIT.",CASTILLA Y LEON,1551.3644000000002
2018,FRUTA CONS/ALMIBAR,CASTILLA Y LEON,2023.3610500000002
2018,FRUTA ESCARCHADA,CASTILLA Y LEON,55.450267
2018,RESTO FRUTA CONSER,CASTILLA Y LEON,272.07496999999995
2018,VERD./HORT.CONGELAD,CASTILLA Y LEON,5459.398932
2018,GUISANTES,CASTILLA Y LEON,1077.20694
2018,PIMIENTOS,CASTILLA Y LEON,72.482518
2018,MENESTRA,CASTILLA Y LEON,568.666
2018,FRUTAS CONGELADAS,CASTILLA Y LEON,50.273444
2018,P.P.CONSERVA CARNE,CASTILLA Y LEON,1447.39424
2018,P.P.CONSERV PESCADO,CASTILLA Y LEON,200.603891
2018,P.P.CONSERVA PASTA,CASTILLA Y LEON,313.14257
2018,P.P.CONGELADO CARNE,CASTILLA Y LEON,1739.82726
2018,P.P.CONGEL.PESCADO,CASTILLA Y LEON,2080.0618000000004
2018,P.P.CONGEL.VEGETAL,CASTILLA Y LEON,666.6719300000001
2018,P.P.CONGELADO PASTA,CASTILLA Y LEON,743.1101699999999
2018,OTROS P.P.CONGELADO,CASTILLA Y LEON,467.37232000000006
2018,P.P.SOPAS Y CREMAS,CASTILLA Y LEON,10648.6776
2018,P.P.PIZZA,CASTILLA Y LEON,4508.36
2018,P.P.PASTA RESTO,CASTILLA Y LEON,389.00595999999996
2018,TORTILLAS REFRIGERAD,CASTILLA Y LEON,973.34767
2018,PLAT.PREP.OTROS,CASTILLA Y LEON,3774.3992
2018,CAFE G. O M.TORREFAC,CASTILLA Y LEON,46.708949
2018,CAFE G. O M.NATURAL,CASTILLA Y LEON,1018.13371
2018,CAFE G. O M.MEZCLA,CASTILLA Y LEON,1521.4089
2018,CAFE G. O M.DESCA,CASTILLA Y LEON,366.22613999999993
2018,CAFE SOLUBLE,CASTILLA Y LEON,688.4263000000001
2018,SUCEDANEOS DE CAFE,CASTILLA Y LEON,136.056419
2018,TE,CASTILLA Y LEON,79.362798
2018,MANZANILLA,CASTILLA Y LEON,53.652837
2018,POLEO,CASTILLA Y LEON,14.310323
2018,OTRAS INFUSIONES,CASTILLA Y LEON,178.50980400000003
2018,CALDOS,CASTILLA Y LEON,489.5895500000001
2018,SALSAS,CASTILLA Y LEON,5776.3203809999995
2018,AGUA DE BEBIDA ENVAS.,CASTILLA Y LEON,116234.94164
2018,GASEOSAS Y BEBID.REFR,CASTILLA Y LEON,75325.61246
2018,BASES PIZZAS Y MASAS HO,CASTILLA Y LEON,1495.99219
2018,HARINAS Y SEMOLAS,CASTILLA Y LEON,5064.7953
2018,ENCURTIDOS,CASTILLA Y LEON,1545.4724700000002
2018,ESPECIAS Y CONDIMENTO,CASTILLA Y LEON,335.26081
2018,SAL,CASTILLA Y LEON,2541.9138000000003
2018,OTROS PROD.EN PESO,CASTILLA Y LEON,2709.4306999999994
2018,OTROS PROD.EN VOLUMEN,CASTILLA Y LEON,8858.5199
2019,T.HUEVOS KGS,CASTILLA Y LEON,
2019,OTRAS AVES,CASTILLA Y LEON,
2019,MIEL,CASTILLA Y LEON,
2019,SALCHICHAS FRESCAS,CASTILLA Y LEON,
2019,CARNE VACUNO,CASTILLA Y LEON,
2019,CARNE POLLO,CASTILLA Y LEON,
2019,CARNE CONEJO,CASTILLA Y LEON,
2019,CARNE OVINO/CAPRINO,CASTILLA Y LEON,
2019,CARNE CERDO,CASTILLA Y LEON,
2019,CARNE DESPOJOS,CASTILLA Y LEON,
2019,OTRAS CARNES FRESCA,CASTILLA Y LEON,
2019,AVESTRUZ,CASTILLA Y LEON,
2019,PAVO,CASTILLA Y LEON,
2019,OTRAS AVES,CASTILLA Y LEON,
2019,CARNE CONGELADA,CASTILLA Y LEON,
2019,C.CONG.POLLO,CASTILLA Y LEON,
2019,C.CONG.CERDO,CASTILLA Y LEON,
2019,C.CONG.VACA,CASTILLA Y LEON,
2019,SALCHICHAS CONGELAD,CASTILLA Y LEON,
2019,CARNE TRANSFORMADA,CASTILLA Y LEON,
2019,TOCINO Y MANTECA,CASTILLA Y LEON,
2019,PAVO,CASTILLA Y LEON,
2019,PESCADOS FRESCOS,CASTILLA Y LEON,
2019,PESCADOS CONGELADOS,CASTILLA Y LEON,
2019,MARISCO/MOLUSCO/CRUS,CASTILLA Y LEON,
2019,CONS.PESCADO/MOLUSCO,CASTILLA Y LEON,
2019,SALMON AHUMADO,CASTILLA Y LEON,
2019,TRUCHA AHUMADA,CASTILLA Y LEON,
2019,OTROS AHUMADOS,CASTILLA Y LEON,
2019,PESCADO SALADO,CASTILLA Y LEON,
2019,LECHE CRUDA,CASTILLA Y LEON,
2019,LECHE ENTERA,CASTILLA Y LEON,
2019,LECHE DESNATADA,CASTILLA Y LEON,
2019,LECHE SEMIDESNATAD,CASTILLA Y LEON,
2019,TOTAL OTRAS LECHES,CASTILLA Y LEON,
2019,PREPARADOS LACTEOS,CASTILLA Y LEON,
2019,BATIDOS DE LECHE,CASTILLA Y LEON,
2019,BATIDOS DE YOGURT,CASTILLA Y LEON,
2019,LECHES FERMENTADAS,CASTILLA Y LEON,
2019,MANTEQUILLA,CASTILLA Y LEON,
2019,QUESO,CASTILLA Y LEON,
2019,HELADOS Y TARTAS,CASTILLA Y LEON,
2019,NATA,CASTILLA Y LEON,
2019,NATILLAS,CASTILLA Y LEON,
2019,FLANES PREPARADOS,CASTILLA Y LEON,
2019,CUAJADAS,CASTILLA Y LEON,
2019,CREMA DE CHOCOLATE,CASTILLA Y LEON,
2019,CREMA CATALANA,CASTILLA Y LEON,
2019,POSTRES CON NATA,CASTILLA Y LEON,
2019,OT.DERIVADOS LACTEOS,CASTILLA Y LEON,
2019,PAN,CASTILLA Y LEON,
2019,BOLL./PAST.ENVASADA,CASTILLA Y LEON,
